tick,note,channel
80.1534,48,4.0
80.16,48,4.0
80.1666,48,4.0
80.1732,48,4.0
80.1798,48,4.0
80.1864,48,4.0
80.193,48,4.0
80.1996,48,4.0
80.2062,48,4.0
80.2128,48,4.0
80.2194,48,4.0
80.226,48,4.0
80.2326,48,4.0
80.2392,48,4.0
80.2458,48,4.0
80.2524,48,4.0
80.259,48,4.0
80.2656,48,4.0
80.2722,48,4.0
80.2788,48,4.0
80.2854,48,4.0
80.292,48,4.0
80.2986,48,4.0
80.3052,48,4.0
80.3118,48,4.0
80.3184,48,4.0
80.325,48,4.0
80.3316,48,4.0
80.3382,48,4.0
80.3448,48,4.0
80.3514,48,4.0
80.358,48,4.0
80.3646,48,4.0
80.3712,48,4.0
80.3778,48,4.0
80.3844,48,4.0
80.391,48,4.0
80.3976,48,4.0
80.4042,48,4.0
80.4108,48,4.0
80.4174,48,4.0
80.424,48,4.0
80.4306,48,4.0
80.4372,48,4.0
80.4438,48,4.0
80.4504,48,4.0
80.457,48,4.0
80.4636,48,4.0
80.4702,48,4.0
80.4768,48,4.0
80.4834,48,4.0
80.49,48,4.0
80.4966,48,4.0
80.5032,48,4.0
80.5098,48,4.0
80.5164,48,4.0
80.523,48,4.0
80.5296,48,4.0
80.5362,48,4.0
80.5428,48,4.0
80.5494,48,4.0
80.556,48,4.0
80.5626,48,4.0
80.5692,48,4.0
80.5758,48,4.0
80.5824,48,4.0
80.589,48,4.0
80.5956,48,4.0
80.6022,48,4.0
80.6088,48,4.0
80.6154,48,4.0
80.622,48,4.0
80.6286,48,4.0
80.6352,48,4.0
80.6418,48,4.0
80.6484,48,4.0
80.655,48,4.0
80.6616,48,4.0
80.6682,48,4.0
80.6748,48,4.0
80.6814,48,4.0
80.688,48,4.0
80.6946,48,4.0
80.7012,48,4.0
80.7078,48,4.0
80.7144,48,4.0
80.721,48,4.0
80.731,48,4.0
7.5789,46,5.0
7.5855,46,5.0
7.5921,46,5.0
7.5987,46,5.0
7.6053,46,5.0
7.6119,46,5.0
7.6185,46,5.0
7.6251,46,5.0
7.6317,46,5.0
7.6383,46,5.0
7.6449,46,5.0
7.6515,46,5.0
7.6581,46,5.0
7.6647,46,5.0
7.6713,46,5.0
7.6779,46,5.0
7.6845,46,5.0
7.6911,46,5.0
7.6977,46,5.0
7.7043,46,5.0
7.7109,46,5.0
7.7175,46,5.0
7.7241,46,5.0
7.7307,46,5.0
7.7373,46,5.0
7.7439,46,5.0
7.7505,46,5.0
7.7571,46,5.0
7.7637,46,5.0
7.7703,46,5.0
7.7769,46,5.0
7.7835,46,5.0
7.7901,46,5.0
7.7967,46,5.0
7.8033,46,5.0
7.8099,46,5.0
7.8165,46,5.0
7.8231,46,5.0
7.8297,46,5.0
7.8363,46,5.0
7.8429,46,5.0
7.8495,46,5.0
7.8561,46,5.0
7.8627,46,5.0
7.8693,46,5.0
7.8759,46,5.0
7.8825,46,5.0
7.8891,46,5.0
7.8957,46,5.0
7.9023,46,5.0
7.9089,46,5.0
7.9155,46,5.0
7.9221,46,5.0
7.9287,46,5.0
7.9353,46,5.0
7.9419,46,5.0
7.9485,46,5.0
7.9551,46,5.0
7.9617,46,5.0
7.9683,46,5.0
7.9749,46,5.0
7.9815,46,5.0
7.9881,46,5.0
7.9947,46,5.0
8.0013,46,5.0
8.0079,46,5.0
8.0145,46,5.0
8.0211,46,5.0
8.0277,46,5.0
8.0343,46,5.0
8.0409,46,5.0
8.0475,46,5.0
8.0541,46,5.0
8.0607,46,5.0
8.0673,46,5.0
8.0739,46,5.0
8.0805,46,5.0
8.0871,46,5.0
8.0937,46,5.0
8.1003,46,5.0
8.1069,46,5.0
8.1135,46,5.0
8.1201,46,5.0
8.1267,46,5.0
8.1333,46,5.0
8.1399,46,5.0
8.1465,46,5.0
8.1531,46,5.0
8.1597,46,5.0
8.1663,46,5.0
8.1729,46,5.0
8.1795,46,5.0
8.1861,46,5.0
8.1927,46,5.0
8.1993,46,5.0
8.2059,46,5.0
8.2125,46,5.0
8.2191,46,5.0
8.2257,46,5.0
8.2323,46,5.0
8.2389,46,5.0
8.2455,46,5.0
8.2521,46,5.0
8.2587,46,5.0
8.2653,46,5.0
8.2719,46,5.0
8.2785,46,5.0
8.2851,46,5.0
8.2917,46,5.0
8.2983,46,5.0
8.3049,46,5.0
8.3115,46,5.0
8.3181,46,5.0
8.3247,46,5.0
8.3313,46,5.0
8.3379,46,5.0
8.3445,46,5.0
8.3511,46,5.0
8.3577,46,5.0
8.3643,46,5.0
8.3709,46,5.0
8.3775,46,5.0
8.3841,46,5.0
8.3907,46,5.0
8.3973,46,5.0
8.4039,46,5.0
8.4105,46,5.0
8.4171,46,5.0
8.4237,46,5.0
8.4303,46,5.0
8.4369,46,5.0
8.4435,46,5.0
8.4501,46,5.0
8.4567,46,5.0
8.4633,46,5.0
8.4699,46,5.0
8.4765,46,5.0
8.4831,46,5.0
8.4897,46,5.0
8.4963,46,5.0
8.5029,46,5.0
8.5095,46,5.0
8.5161,46,5.0
8.5227,46,5.0
8.5293,46,5.0
8.5359,46,5.0
8.5425,46,5.0
8.5491,46,5.0
8.5557,46,5.0
8.5623,46,5.0
8.5689,46,5.0
8.5755,46,5.0
8.5821,46,5.0
8.5887,46,5.0
8.5953,46,5.0
8.6019,46,5.0
8.6085,46,5.0
8.6151,46,5.0
8.6217,46,5.0
8.6283,46,5.0
8.6349,46,5.0
8.6415,46,5.0
8.6481,46,5.0
8.6547,46,5.0
8.6613,46,5.0
8.6679,46,5.0
8.6745,46,5.0
8.6811,46,5.0
8.6877,46,5.0
8.6943,46,5.0
8.7009,46,5.0
8.7075,46,5.0
8.7141,46,5.0
8.7207,46,5.0
8.7273,46,5.0
8.7339,46,5.0
8.7405,46,5.0
8.7471,46,5.0
8.7537,46,5.0
8.7603,46,5.0
8.7669,46,5.0
8.7735,46,5.0
8.7801,46,5.0
8.7867,46,5.0
8.7933,46,5.0
8.7999,46,5.0
8.8065,46,5.0
8.8131,46,5.0
8.8197,46,5.0
8.8263,46,5.0
8.8329,46,5.0
8.8421,46,5.0
15.1578,46,5.0
15.1644,46,5.0
15.171,46,5.0
15.1776,46,5.0
15.1842,46,5.0
15.1908,46,5.0
15.1974,46,5.0
15.204,46,5.0
15.2106,46,5.0
15.2172,46,5.0
15.2238,46,5.0
15.2304,46,5.0
15.237,46,5.0
15.2436,46,5.0
15.2502,46,5.0
15.2568,46,5.0
15.2634,46,5.0
15.27,46,5.0
15.2766,46,5.0
15.2832,46,5.0
15.2898,46,5.0
15.2964,46,5.0
15.303,46,5.0
15.3096,46,5.0
15.3162,46,5.0
15.3228,46,5.0
15.3294,46,5.0
15.336,46,5.0
15.3426,46,5.0
15.3492,46,5.0
15.3558,46,5.0
15.3624,46,5.0
15.369,46,5.0
15.3756,46,5.0
15.3822,46,5.0
15.3888,46,5.0
15.3954,46,5.0
15.402,46,5.0
15.4086,46,5.0
15.4152,46,5.0
15.4218,46,5.0
15.4284,46,5.0
15.435,46,5.0
15.4416,46,5.0
15.4482,46,5.0
15.4548,46,5.0
15.4614,46,5.0
15.468,46,5.0
15.4746,46,5.0
15.4812,46,5.0
15.4878,46,5.0
15.4944,46,5.0
15.501,46,5.0
15.5076,46,5.0
15.5142,46,5.0
15.5208,46,5.0
15.5274,46,5.0
15.534,46,5.0
15.5406,46,5.0
15.5472,46,5.0
15.5538,46,5.0
15.5604,46,5.0
15.567,46,5.0
15.5736,46,5.0
15.5802,46,5.0
15.5868,46,5.0
15.5934,46,5.0
15.6,46,5.0
15.6066,46,5.0
15.6132,46,5.0
15.6198,46,5.0
15.6264,46,5.0
15.633,46,5.0
15.6396,46,5.0
15.6462,46,5.0
15.6528,46,5.0
15.6594,46,5.0
15.666,46,5.0
15.6726,46,5.0
15.6792,46,5.0
15.6858,46,5.0
15.6924,46,5.0
15.699,46,5.0
15.7056,46,5.0
15.7122,46,5.0
15.7188,46,5.0
15.7254,46,5.0
15.732,46,5.0
15.7386,46,5.0
15.7452,46,5.0
15.7518,46,5.0
15.7584,46,5.0
15.765,46,5.0
15.7716,46,5.0
15.7782,46,5.0
15.7894,46,5.0
21.4736,46,5.0
21.4802,46,5.0
21.4868,46,5.0
21.4934,46,5.0
21.5,46,5.0
21.5066,46,5.0
21.5132,46,5.0
21.5198,46,5.0
21.5264,46,5.0
21.533,46,5.0
21.5396,46,5.0
21.5462,46,5.0
21.5528,46,5.0
21.5594,46,5.0
21.566,46,5.0
21.5726,46,5.0
21.5792,46,5.0
21.5858,46,5.0
21.5924,46,5.0
21.599,46,5.0
21.6056,46,5.0
21.6122,46,5.0
21.6188,46,5.0
21.6254,46,5.0
21.632,46,5.0
21.6386,46,5.0
21.6452,46,5.0
21.6518,46,5.0
21.6584,46,5.0
21.665,46,5.0
21.6716,46,5.0
21.6782,46,5.0
21.6848,46,5.0
21.6914,46,5.0
21.698,46,5.0
21.7046,46,5.0
21.7112,46,5.0
21.7178,46,5.0
21.7244,46,5.0
21.731,46,5.0
21.7376,46,5.0
21.7442,46,5.0
21.7508,46,5.0
21.7574,46,5.0
21.764,46,5.0
21.7706,46,5.0
21.7772,46,5.0
21.7838,46,5.0
21.7904,46,5.0
21.797,46,5.0
21.8036,46,5.0
21.8102,46,5.0
21.8168,46,5.0
21.8234,46,5.0
21.83,46,5.0
21.8366,46,5.0
21.8432,46,5.0
21.8498,46,5.0
21.8564,46,5.0
21.863,46,5.0
21.8696,46,5.0
21.8762,46,5.0
21.8828,46,5.0
21.8894,46,5.0
21.896,46,5.0
21.9026,46,5.0
21.9092,46,5.0
21.9158,46,5.0
21.9224,46,5.0
21.929,46,5.0
21.9356,46,5.0
21.9422,46,5.0
21.9488,46,5.0
21.9554,46,5.0
21.962,46,5.0
21.9686,46,5.0
21.9752,46,5.0
21.9818,46,5.0
21.9884,46,5.0
21.995,46,5.0
22.0016,46,5.0
22.0082,46,5.0
22.0148,46,5.0
22.0214,46,5.0
22.028,46,5.0
22.0346,46,5.0
22.0412,46,5.0
22.0478,46,5.0
22.0544,46,5.0
22.061,46,5.0
22.0676,46,5.0
22.0742,46,5.0
22.0808,46,5.0
22.0874,46,5.0
22.094,46,5.0
22.1052,46,5.0
31.5788,46,5.0
31.5854,46,5.0
31.5921,46,5.0
31.5986,46,5.0
31.6052,46,5.0
31.6119,46,5.0
31.6184,46,5.0
31.625,46,5.0
31.6317,46,5.0
31.6382,46,5.0
31.6448,46,5.0
31.6515,46,5.0
31.658,46,5.0
31.6646,46,5.0
31.6713,46,5.0
31.6778,46,5.0
31.6844,46,5.0
31.6911,46,5.0
31.6976,46,5.0
31.7042,46,5.0
31.7109,46,5.0
31.7174,46,5.0
31.724,46,5.0
31.7307,46,5.0
31.7372,46,5.0
31.7438,46,5.0
31.7505,46,5.0
31.757,46,5.0
31.7636,46,5.0
31.7703,46,5.0
31.7768,46,5.0
31.7834,46,5.0
31.7901,46,5.0
31.7966,46,5.0
31.8032,46,5.0
31.8099,46,5.0
31.8164,46,5.0
31.823,46,5.0
31.8297,46,5.0
31.8362,46,5.0
31.8428,46,5.0
31.8495,46,5.0
31.856,46,5.0
31.8626,46,5.0
31.8693,46,5.0
31.8758,46,5.0
31.8824,46,5.0
31.889,46,5.0
31.8956,46,5.0
31.9022,46,5.0
31.9088,46,5.0
31.9154,46,5.0
31.922,46,5.0
31.9286,46,5.0
31.9352,46,5.0
31.9418,46,5.0
31.9484,46,5.0
31.955,46,5.0
31.9616,46,5.0
31.9682,46,5.0
31.9748,46,5.0
31.9814,46,5.0
31.988,46,5.0
31.9947,46,5.0
32.0012,46,5.0
32.0078,46,5.0
32.0144,46,5.0
32.0211,46,5.0
32.0277,46,5.0
32.0343,46,5.0
32.0408,46,5.0
32.0474,46,5.0
32.054,46,5.0
32.0607,46,5.0
32.0673,46,5.0
32.0739,46,5.0
32.0804,46,5.0
32.087,46,5.0
32.0936,46,5.0
32.1003,46,5.0
32.1069,46,5.0
32.1135,46,5.0
32.12,46,5.0
32.1266,46,5.0
32.1332,46,5.0
32.1398,46,5.0
32.1465,46,5.0
32.1531,46,5.0
32.1596,46,5.0
32.1662,46,5.0
32.1728,46,5.0
32.1795,46,5.0
32.1861,46,5.0
32.1927,46,5.0
32.1992,46,5.0
32.2104,46,5.0
45.4735,46,5.0
45.4801,46,5.0
45.4867,46,5.0
45.4933,46,5.0
45.4999,46,5.0
45.5065,46,5.0
45.5131,46,5.0
45.5197,46,5.0
45.5263,46,5.0
45.5329,46,5.0
45.5395,46,5.0
45.5461,46,5.0
45.5527,46,5.0
45.5593,46,5.0
45.5659,46,5.0
45.5725,46,5.0
45.5791,46,5.0
45.5857,46,5.0
45.5923,46,5.0
45.5989,46,5.0
45.6055,46,5.0
45.6121,46,5.0
45.6187,46,5.0
45.6253,46,5.0
45.6319,46,5.0
45.6385,46,5.0
45.6451,46,5.0
45.6517,46,5.0
45.6583,46,5.0
45.6649,46,5.0
45.6715,46,5.0
45.6781,46,5.0
45.6847,46,5.0
45.6913,46,5.0
45.6979,46,5.0
45.7045,46,5.0
45.7111,46,5.0
45.7177,46,5.0
45.7243,46,5.0
45.7309,46,5.0
45.7375,46,5.0
45.7441,46,5.0
45.7507,46,5.0
45.7573,46,5.0
45.7639,46,5.0
45.7705,46,5.0
45.7771,46,5.0
45.7837,46,5.0
45.7903,46,5.0
45.7969,46,5.0
45.8035,46,5.0
45.8101,46,5.0
45.8167,46,5.0
45.8233,46,5.0
45.8299,46,5.0
45.8365,46,5.0
45.8431,46,5.0
45.8497,46,5.0
45.8563,46,5.0
45.8629,46,5.0
45.8695,46,5.0
45.8761,46,5.0
45.8827,46,5.0
45.8893,46,5.0
45.8959,46,5.0
45.9025,46,5.0
45.9091,46,5.0
45.9157,46,5.0
45.9223,46,5.0
45.9289,46,5.0
45.9355,46,5.0
45.9421,46,5.0
45.9487,46,5.0
45.9553,46,5.0
45.9619,46,5.0
45.9685,46,5.0
45.9751,46,5.0
45.9817,46,5.0
45.9883,46,5.0
45.9949,46,5.0
46.0015,46,5.0
46.0081,46,5.0
46.0147,46,5.0
46.0213,46,5.0
46.0279,46,5.0
46.0345,46,5.0
46.0411,46,5.0
46.0477,46,5.0
46.0543,46,5.0
46.0609,46,5.0
46.0675,46,5.0
46.0741,46,5.0
46.0807,46,5.0
46.0873,46,5.0
46.0939,46,5.0
46.1005,46,5.0
46.1071,46,5.0
46.1137,46,5.0
46.1203,46,5.0
46.1269,46,5.0
46.1335,46,5.0
46.1401,46,5.0
46.1467,46,5.0
46.1533,46,5.0
46.1599,46,5.0
46.1665,46,5.0
46.1731,46,5.0
46.1797,46,5.0
46.1863,46,5.0
46.1929,46,5.0
46.1995,46,5.0
46.2061,46,5.0
46.2127,46,5.0
46.2193,46,5.0
46.2259,46,5.0
46.2325,46,5.0
46.2391,46,5.0
46.2457,46,5.0
46.2523,46,5.0
46.2589,46,5.0
46.2655,46,5.0
46.2721,46,5.0
46.2787,46,5.0
46.2853,46,5.0
46.2919,46,5.0
46.2985,46,5.0
46.3051,46,5.0
46.3117,46,5.0
46.3183,46,5.0
46.3249,46,5.0
46.3315,46,5.0
46.3381,46,5.0
46.3447,46,5.0
46.3513,46,5.0
46.3579,46,5.0
46.3645,46,5.0
46.3711,46,5.0
46.3777,46,5.0
46.3843,46,5.0
46.3909,46,5.0
46.3975,46,5.0
46.4041,46,5.0
46.4107,46,5.0
46.4173,46,5.0
46.4239,46,5.0
46.4305,46,5.0
46.4371,46,5.0
46.4437,46,5.0
46.4503,46,5.0
46.4569,46,5.0
46.4635,46,5.0
46.4701,46,5.0
46.4767,46,5.0
46.4833,46,5.0
46.4899,46,5.0
46.4965,46,5.0
46.5031,46,5.0
46.5097,46,5.0
46.5163,46,5.0
46.5229,46,5.0
46.5295,46,5.0
46.5361,46,5.0
46.5427,46,5.0
46.5493,46,5.0
46.5559,46,5.0
46.5625,46,5.0
46.5691,46,5.0
46.5757,46,5.0
46.5823,46,5.0
46.5889,46,5.0
46.5955,46,5.0
46.6021,46,5.0
46.6087,46,5.0
46.6153,46,5.0
46.6219,46,5.0
46.6285,46,5.0
46.6351,46,5.0
46.6417,46,5.0
46.6483,46,5.0
46.6549,46,5.0
46.6615,46,5.0
46.6681,46,5.0
46.6747,46,5.0
46.6813,46,5.0
46.6879,46,5.0
46.6945,46,5.0
46.7011,46,5.0
46.7077,46,5.0
46.7143,46,5.0
46.7209,46,5.0
46.7275,46,5.0
46.7367,46,5.0
53.0525,46,5.0
53.0591,46,5.0
53.0657,46,5.0
53.0723,46,5.0
53.0789,46,5.0
53.0855,46,5.0
53.0921,46,5.0
53.0987,46,5.0
53.1053,46,5.0
53.1119,46,5.0
53.1185,46,5.0
53.1251,46,5.0
53.1317,46,5.0
53.1383,46,5.0
53.1449,46,5.0
53.1515,46,5.0
53.1581,46,5.0
53.1647,46,5.0
53.1713,46,5.0
53.1779,46,5.0
53.1845,46,5.0
53.1911,46,5.0
53.1977,46,5.0
53.2043,46,5.0
53.2109,46,5.0
53.2175,46,5.0
53.2241,46,5.0
53.2307,46,5.0
53.2373,46,5.0
53.2439,46,5.0
53.2505,46,5.0
53.2571,46,5.0
53.2637,46,5.0
53.2703,46,5.0
53.2769,46,5.0
53.2835,46,5.0
53.2901,46,5.0
53.2967,46,5.0
53.3033,46,5.0
53.3099,46,5.0
53.3165,46,5.0
53.3231,46,5.0
53.3297,46,5.0
53.3363,46,5.0
53.3429,46,5.0
53.3495,46,5.0
53.3561,46,5.0
53.3627,46,5.0
53.3693,46,5.0
53.3759,46,5.0
53.3825,46,5.0
53.3891,46,5.0
53.3957,46,5.0
53.4023,46,5.0
53.4089,46,5.0
53.4155,46,5.0
53.4221,46,5.0
53.4287,46,5.0
53.4353,46,5.0
53.4419,46,5.0
53.4485,46,5.0
53.4551,46,5.0
53.4617,46,5.0
53.4683,46,5.0
53.4749,46,5.0
53.4815,46,5.0
53.4881,46,5.0
53.4947,46,5.0
53.5013,46,5.0
53.5079,46,5.0
53.5145,46,5.0
53.5211,46,5.0
53.5277,46,5.0
53.5343,46,5.0
53.5409,46,5.0
53.5475,46,5.0
53.5541,46,5.0
53.5607,46,5.0
53.5673,46,5.0
53.5739,46,5.0
53.5805,46,5.0
53.5871,46,5.0
53.5937,46,5.0
53.6003,46,5.0
53.6069,46,5.0
53.6135,46,5.0
53.6201,46,5.0
53.6267,46,5.0
53.6333,46,5.0
53.6399,46,5.0
53.6465,46,5.0
53.6531,46,5.0
53.6597,46,5.0
53.6663,46,5.0
53.6729,46,5.0
53.684,46,5.0
59.3682,46,5.0
59.3748,46,5.0
59.3814,46,5.0
59.388,46,5.0
59.3946,46,5.0
59.4012,46,5.0
59.4078,46,5.0
59.4144,46,5.0
59.421,46,5.0
59.4276,46,5.0
59.4342,46,5.0
59.4408,46,5.0
59.4474,46,5.0
59.454,46,5.0
59.4606,46,5.0
59.4672,46,5.0
59.4738,46,5.0
59.4804,46,5.0
59.487,46,5.0
59.4936,46,5.0
59.5002,46,5.0
59.5068,46,5.0
59.5134,46,5.0
59.52,46,5.0
59.5266,46,5.0
59.5332,46,5.0
59.5398,46,5.0
59.5464,46,5.0
59.553,46,5.0
59.5596,46,5.0
59.5662,46,5.0
59.5728,46,5.0
59.5794,46,5.0
59.586,46,5.0
59.5926,46,5.0
59.5992,46,5.0
59.6058,46,5.0
59.6124,46,5.0
59.619,46,5.0
59.6256,46,5.0
59.6322,46,5.0
59.6388,46,5.0
59.6454,46,5.0
59.652,46,5.0
59.6586,46,5.0
59.6652,46,5.0
59.6718,46,5.0
59.6784,46,5.0
59.685,46,5.0
59.6916,46,5.0
59.6982,46,5.0
59.7048,46,5.0
59.7114,46,5.0
59.718,46,5.0
59.7246,46,5.0
59.7312,46,5.0
59.7378,46,5.0
59.7444,46,5.0
59.751,46,5.0
59.7576,46,5.0
59.7642,46,5.0
59.7708,46,5.0
59.7774,46,5.0
59.784,46,5.0
59.7906,46,5.0
59.7972,46,5.0
59.8038,46,5.0
59.8104,46,5.0
59.817,46,5.0
59.8236,46,5.0
59.8302,46,5.0
59.8368,46,5.0
59.8434,46,5.0
59.85,46,5.0
59.8566,46,5.0
59.8632,46,5.0
59.8698,46,5.0
59.8764,46,5.0
59.883,46,5.0
59.8896,46,5.0
59.8962,46,5.0
59.9028,46,5.0
59.9094,46,5.0
59.916,46,5.0
59.9226,46,5.0
59.9292,46,5.0
59.9358,46,5.0
59.9424,46,5.0
59.949,46,5.0
59.9556,46,5.0
59.9622,46,5.0
59.9688,46,5.0
59.9754,46,5.0
59.982,46,5.0
59.9886,46,5.0
59.9998,46,5.0
64.7432,46,5.0
64.7498,46,5.0
64.7564,46,5.0
64.763,46,5.0
64.7696,46,5.0
64.7762,46,5.0
64.7828,46,5.0
64.7894,46,5.0
64.796,46,5.0
64.8026,46,5.0
64.8092,46,5.0
64.8158,46,5.0
64.8224,46,5.0
64.829,46,5.0
64.8356,46,5.0
64.8422,46,5.0
64.8488,46,5.0
64.8554,46,5.0
64.862,46,5.0
64.8686,46,5.0
64.8752,46,5.0
64.8818,46,5.0
64.8884,46,5.0
64.895,46,5.0
64.9016,46,5.0
64.9082,46,5.0
64.9148,46,5.0
64.9214,46,5.0
64.928,46,5.0
64.9346,46,5.0
64.9412,46,5.0
64.9478,46,5.0
64.9544,46,5.0
64.961,46,5.0
64.9676,46,5.0
64.9742,46,5.0
64.9808,46,5.0
64.9874,46,5.0
64.994,46,5.0
65.0006,46,5.0
65.0072,46,5.0
65.0138,46,5.0
65.0204,46,5.0
65.027,46,5.0
65.0336,46,5.0
65.0402,46,5.0
65.0468,46,5.0
65.059,46,5.0
68.8485,46,5.0
68.8551,46,5.0
68.8617,46,5.0
68.8683,46,5.0
68.8749,46,5.0
68.8815,46,5.0
68.8881,46,5.0
68.8947,46,5.0
68.9013,46,5.0
68.9079,46,5.0
68.9145,46,5.0
68.9211,46,5.0
68.9277,46,5.0
68.9343,46,5.0
68.9409,46,5.0
68.9475,46,5.0
68.9541,46,5.0
68.9607,46,5.0
68.9673,46,5.0
68.9739,46,5.0
68.9805,46,5.0
68.9871,46,5.0
68.9937,46,5.0
69.0003,46,5.0
69.0069,46,5.0
69.0135,46,5.0
69.0201,46,5.0
69.0267,46,5.0
69.0333,46,5.0
69.0399,46,5.0
69.0465,46,5.0
69.0531,46,5.0
69.0597,46,5.0
69.0663,46,5.0
69.0729,46,5.0
69.0795,46,5.0
69.0861,46,5.0
69.0927,46,5.0
69.0993,46,5.0
69.1059,46,5.0
69.1125,46,5.0
69.1191,46,5.0
69.1257,46,5.0
69.1323,46,5.0
69.1389,46,5.0
69.1455,46,5.0
69.1521,46,5.0
69.1587,46,5.0
69.1653,46,5.0
69.1719,46,5.0
69.1785,46,5.0
69.1851,46,5.0
69.1917,46,5.0
69.1983,46,5.0
69.2049,46,5.0
69.2115,46,5.0
69.2181,46,5.0
69.2247,46,5.0
69.2313,46,5.0
69.2379,46,5.0
69.2445,46,5.0
69.2511,46,5.0
69.2577,46,5.0
69.2643,46,5.0
69.2709,46,5.0
69.2775,46,5.0
69.2841,46,5.0
69.2907,46,5.0
69.2973,46,5.0
69.3039,46,5.0
69.3105,46,5.0
69.3171,46,5.0
69.3237,46,5.0
69.3303,46,5.0
69.3369,46,5.0
69.3435,46,5.0
69.3501,46,5.0
69.3567,46,5.0
69.3633,46,5.0
69.3699,46,5.0
69.3765,46,5.0
69.3831,46,5.0
69.3897,46,5.0
69.3963,46,5.0
69.4029,46,5.0
69.4095,46,5.0
69.4161,46,5.0
69.4227,46,5.0
69.4293,46,5.0
69.4359,46,5.0
69.4425,46,5.0
69.4491,46,5.0
69.4557,46,5.0
69.4623,46,5.0
69.4689,46,5.0
69.48,46,5.0
75.4169,46,5.0
75.4235,46,5.0
75.4301,46,5.0
75.4367,46,5.0
75.4433,46,5.0
75.4499,46,5.0
75.4565,46,5.0
75.4631,46,5.0
75.4697,46,5.0
75.48,46,5.0
78.3221,46,5.0
78.3287,46,5.0
78.3353,46,5.0
78.3419,46,5.0
78.3485,46,5.0
78.3551,46,5.0
78.3617,46,5.0
78.3683,46,5.0
78.3749,46,5.0
78.3815,46,5.0
78.3881,46,5.0
78.3947,46,5.0
78.4013,46,5.0
78.4079,46,5.0
78.4145,46,5.0
78.4211,46,5.0
78.4277,46,5.0
78.4343,46,5.0
78.4409,46,5.0
78.4475,46,5.0
78.4541,46,5.0
78.4607,46,5.0
78.4673,46,5.0
78.4739,46,5.0
78.4805,46,5.0
78.4871,46,5.0
78.4937,46,5.0
78.5003,46,5.0
78.5069,46,5.0
78.5135,46,5.0
78.5201,46,5.0
78.5267,46,5.0
78.5333,46,5.0
78.5399,46,5.0
78.5465,46,5.0
78.5531,46,5.0
78.5597,46,5.0
78.5663,46,5.0
78.5729,46,5.0
78.5795,46,5.0
78.5861,46,5.0
78.5927,46,5.0
78.5993,46,5.0
78.6059,46,5.0
78.6125,46,5.0
78.6191,46,5.0
78.6257,46,5.0
78.6323,46,5.0
78.6389,46,5.0
78.6455,46,5.0
78.6521,46,5.0
78.6587,46,5.0
78.6653,46,5.0
78.6719,46,5.0
78.6785,46,5.0
78.6851,46,5.0
78.6917,46,5.0
78.6983,46,5.0
78.7049,46,5.0
78.7115,46,5.0
78.7181,46,5.0
78.7247,46,5.0
78.7313,46,5.0
78.7379,46,5.0
78.7445,46,5.0
78.7511,46,5.0
78.7577,46,5.0
78.7643,46,5.0
78.7709,46,5.0
78.7775,46,5.0
78.7841,46,5.0
78.7907,46,5.0
78.7973,46,5.0
78.8039,46,5.0
78.8105,46,5.0
78.8171,46,5.0
78.8237,46,5.0
78.8303,46,5.0
78.8369,46,5.0
78.8435,46,5.0
78.8501,46,5.0
78.8567,46,5.0
78.8633,46,5.0
78.8699,46,5.0
78.8765,46,5.0
78.8831,46,5.0
78.8897,46,5.0
78.8963,46,5.0
78.9029,46,5.0
78.9095,46,5.0
78.9161,46,5.0
78.9227,46,5.0
78.9293,46,5.0
78.9359,46,5.0
78.9425,46,5.0
78.9537,46,5.0
0
4,6
5,.,0
8.8421,55,4.0
8.8487,55,4.0
8.8553,55,4.0
8.8619,55,4.0
8.8685,55,4.0
8.8751,55,4.0
8.8817,55,4.0
8.8883,55,4.0
8.8949,55,4.0
8.9015,55,4.0
8.9081,55,4.0
8.9147,55,4.0
8.9213,55,4.0
8.9279,55,4.0
8.9345,55,4.0
8.9411,55,4.0
8.9477,55,4.0
8.9543,55,4.0
8.9609,55,4.0
8.9675,55,4.0
8.9741,55,4.0
8.9807,55,4.0
8.9873,55,4.0
8.9939,55,4.0
9.0005,55,4.0
9.0071,55,4.0
9.0137,55,4.0
9.0203,55,4.0
9.0269,55,4.0
9.0335,55,4.0
9.0401,55,4.0
9.0467,55,4.0
9.0533,55,4.0
9.0599,55,4.0
9.0665,55,4.0
9.0731,55,4.0
9.0797,55,4.0
9.0863,55,4.0
9.0929,55,4.0
9.0995,55,4.0
9.1061,55,4.0
9.1127,55,4.0
9.1193,55,4.0
9.1259,55,4.0
9.1325,55,4.0
9.1391,55,4.0
9.1457,55,4.0
9.1523,55,4.0
9.1589,55,4.0
9.1655,55,4.0
9.1721,55,4.0
9.1787,55,4.0
9.1853,55,4.0
9.1919,55,4.0
9.1985,55,4.0
9.2051,55,4.0
9.2117,55,4.0
9.2183,55,4.0
9.2249,55,4.0
9.2315,55,4.0
9.2381,55,4.0
9.2447,55,4.0
9.2513,55,4.0
9.2579,55,4.0
9.2645,55,4.0
9.2711,55,4.0
9.2777,55,4.0
9.2843,55,4.0
9.2909,55,4.0
9.2975,55,4.0
9.3041,55,4.0
9.3107,55,4.0
9.3173,55,4.0
9.3239,55,4.0
9.3305,55,4.0
9.3371,55,4.0
9.3437,55,4.0
9.3503,55,4.0
