id,detailed_type,categ_id,default_code,name,sale_ok,purchase_ok,uom_id,uom_po_id,route_ids
setup.product_template.1558,product,Ingredients / Customer Supplied,RSA613,ARMADA SUPPLIED 16699 Organic Wheat Grass Powder,0,1,g,kg,Buy
setup.product_template.1559,product,Ingredients / Customer Supplied,RSA614,ARMADA SUPPLIED 16700 Organic Barley Grass Powder,0,1,g,kg,Buy
setup.product_template.1560,product,Ingredients / Customer Supplied,RSA615,ARMADA SUPPLIED 16970 Organic Spirulina Powder SJP,0,1,g,kg,Buy
setup.product_template.1561,product,Ingredients / Customer Supplied,RSA616,ARMADA SUPPLIED 17072 Coconut Water (HIGH Potassium),0,1,g,kg,Buy
setup.product_template.1562,product,Ingredients / Customer Supplied,RSA617,ARMADA SUPPLIED 17116 Organic Chlorella Powder,0,1,g,kg,Buy
setup.product_template.1563,product,Ingredients / Customer Supplied,RSA618,ARMADA SUPPLIED 17146 Organic Goji Powder,0,1,g,kg,Buy
setup.product_template.1564,product,Ingredients / Customer Supplied,RSA619,ARMADA SUPPLIED 17153 Organic Cranberry Powder,0,1,g,kg,Buy
setup.product_template.1565,product,Ingredients / Customer Supplied,RSA620,ARMADA SUPPLIED 17170 Organic Lemon Powder,0,1,g,kg,Buy
setup.product_template.1566,product,Ingredients / Customer Supplied,RSA621,ARMADA SUPPLIED 17171 Organic Blueberry Powder,0,1,g,kg,Buy
setup.product_template.1567,product,Ingredients / Customer Supplied,RSA622,ARMADA SUPPLIED 17559 Organic Citric Acid Anhydrous (CAR),0,1,g,kg,Buy
setup.product_template.1568,product,Ingredients / Customer Supplied,RSA623,ARMADA SUPPLIED 17622 N&A Pineapple Flavor,0,1,g,kg,Buy
setup.product_template.1569,product,Ingredients / Customer Supplied,RSA624,ARMADA SUPPLIED 17647 Natural Banana Flavor,0,1,g,kg,Buy
setup.product_template.1570,product,Ingredients / Customer Supplied,RSA625,ARMADA SUPPLIED 17925 Quinoatrim,0,1,g,kg,Buy
setup.product_template.1571,product,Ingredients / Customer Supplied,RSA626,ARMADA SUPPLIED 17927 Organic Ginger Root Powder,0,1,g,kg,Buy
setup.product_template.1572,product,Ingredients / Customer Supplied,RSA627,ARMADA SUPPLIED 17969 Organic Activealoe Qmatrix QM200,0,1,g,kg,Buy
setup.product_template.1573,product,Ingredients / Customer Supplied,RSA628,ARMADA SUPPLIED 17970 Organic Apple Cider Vinegar on Acacia,0,1,g,kg,Buy
setup.product_template.1574,product,Ingredients / Customer Supplied,RSA629,ARMADA SUPPLIED 17973 Organic Black pepper Powder,0,1,g,kg,Buy
setup.product_template.1575,product,Ingredients / Customer Supplied,RSA630,ARMADA SUPPLIED 17977 Organic Actazin Kiwi Fruit Powder,0,1,g,kg,Buy
setup.product_template.1576,product,Ingredients / Customer Supplied,RSA631,ARMADA SUPPLIED 17978 Organic Cinnamon Bark Powder,0,1,g,kg,Buy
setup.product_template.1577,product,Ingredients / Customer Supplied,RSA632,ARMADA SUPPLIED 17995 Organic Acai Juice Powder-706,0,1,g,kg,Buy
setup.product_template.1578,product,Ingredients / Customer Supplied,RSA633,ARMADA SUPPLIED 18013 Organic Bitter Masking Type Flavor,0,1,g,kg,Buy
setup.product_template.1579,product,Ingredients / Customer Supplied,RSA634,ARMADA SUPPLIED 18021 Organic KSM-66 Ashwagandha EXT VF 80 mesh,0,1,g,kg,Buy
setup.product_template.1580,product,Ingredients / Customer Supplied,RSA635,ARMADA SUPPLIED 18026 Organic Acerola Juice Powder 12% Vit C,0,1,g,kg,Buy
setup.product_template.1581,product,Ingredients / Customer Supplied,RSA636,ARMADA SUPPLIED 18042 Natural Berry WONF Flavor,0,1,g,kg,Buy
setup.product_template.1582,product,Ingredients / Customer Supplied,RSA637,ARMADA SUPPLIED 18047 Ticorganic Arabic Powder,0,1,g,kg,Buy
setup.product_template.1583,product,Ingredients / Customer Supplied,RSA638,ARMADA SUPPLIED 18860 MFIL-500 Precipitated Silica,0,1,g,kg,Buy
setup.product_template.1584,product,Ingredients / Customer Supplied,RSA639,BEAM SUPPLIED Peppermint Mocha F320G007-01,0,1,g,kg,Buy
setup.product_template.1585,product,Ingredients / Customer Supplied,RSA640,BEAM SUPPLIED Milk Chocolate 20107,0,1,g,kg,Buy
setup.product_template.1586,product,Ingredients / Trademarked,RTA001,5-Loxin Boswellia serrata extract,0,1,g,kg,Buy
setup.product_template.1587,product,Ingredients / Trademarked,RTA004,Actazin green kiwi fruit,0,1,g,kg,Buy
setup.product_template.1588,product,Ingredients / Trademarked,RTA005,ActiGin,0,1,g,kg,Buy
setup.product_template.1589,product,Ingredients / Trademarked,RTA007,Adomix SAMe,0,1,g,kg,Buy
setup.product_template.1590,product,Ingredients / Trademarked,RTA008,Advantra Z 6% Synephrine,0,1,g,kg,Buy
setup.product_template.1591,product,Ingredients / Trademarked,RTA012,AlphaSize Alpha GPC 50WSP,0,1,g,kg,Buy
setup.product_template.1592,product,Ingredients / Trademarked,RTA013,Amino9 EAA,0,1,g,kg,Buy
setup.product_template.1593,product,Ingredients / Trademarked,RTA015,ApresFlex Boswellia serrata,0,1,g,kg,Buy
setup.product_template.1594,product,Ingredients / Trademarked,RTA016,AquaLOX Boswellia serrata extract,0,1,g,kg,Buy
setup.product_template.1595,product,Minerals / Magnesium,RTA017,Magnesium (as Aquamin Mg AG),0,1,g,kg,Buy
setup.product_template.1596,product,Ingredients / Trademarked,RTA017,Aquamin Magnesium AG 26229-58774 (for capsules),0,1,g,kg,Buy
setup.product_template.1597,product,Minerals / Magnesium,RTA018,Magnesium (as Aquamin Mg-S),0,1,g,kg,Buy
setup.product_template.1598,product,Ingredients / Trademarked,RTA018,Aquamin Magnesium soluble 26138-58642,0,1,g,kg,Buy
setup.product_template.1599,product,Ingredients / Trademarked,RTA019,"AquaMin-S 5283-57878, >10% Mg",0,1,g,kg,Buy
setup.product_template.1600,product,Ingredients / Trademarked,RTA021,Astragin,0,1,g,kg,Buy
setup.product_template.1601,product,Ingredients / Trademarked,RTA023,BCM-95 curcumin (Curcugreen),0,1,g,kg,Buy
setup.product_template.1602,product,Ingredients / Trademarked,RTA027,Beta Alanine (CarnoSyn),0,1,g,kg,Buy
setup.product_template.1603,product,Ingredients / Trademarked,RTA028,BetaPower Natural Betaine,0,1,g,kg,Buy
setup.product_template.1604,product,Ingredients / Trademarked,RTA030,Biocell collagen,0,1,g,kg,Buy
setup.product_template.1605,product,Ingredients / Trademarked,RTA033,BiovaFlex eggshell membrane,0,1,g,kg,Buy
setup.product_template.1606,product,Ingredients / Trademarked,RTA036,Capros,0,1,g,kg,Buy
setup.product_template.1607,product,Ingredients / Trademarked,RTA037,"Capsimax ™  Capsicum Fruit Ext., 2% Capsicum",0,1,g,kg,Buy
setup.product_template.1608,product,Ingredients / Trademarked,RTA039,CherryPure capsule version SL4314,0,1,g,kg,Buy
setup.product_template.1609,product,Minerals / Chromium,RTA042,ChroMate,0,1,g,kg,Buy
setup.product_template.1610,product,Ingredients / Trademarked,RTA042,ChromeMate CM-100M 10% chromium,0,1,g,kg,Buy
setup.product_template.1611,product,Ingredients / Trademarked,RTA046,CoffeeBerry whole coffee fruit N580,0,1,g,kg,Buy
setup.product_template.1612,product,Ingredients / Trademarked,RTA047,Cognizin,0,1,g,kg,Buy
setup.product_template.1613,product,Ingredients / Trademarked,RTA048,Con-cret Creatine HCl,0,1,g,kg,Buy
setup.product_template.1614,product,Ingredients / Trademarked,RTA050,CreaPure Creatine monohydrate,0,1,g,kg,Buy
setup.product_template.1615,product,Ingredients / Trademarked,RTA051,Creatine MagnaPower,0,1,g,kg,Buy
setup.product_template.1616,product,Ingredients / Trademarked,RTA052,Curcumin C3 Complex,0,1,g,kg,Buy
setup.product_template.1617,product,Ingredients / Trademarked,RTA053,CurcuWIN Granular for capsules - SAP: 300040802,0,1,g,kg,Buy
setup.product_template.1618,product,Ingredients / Trademarked,RTA055,DigeZyme,0,1,g,kg,Buy
setup.product_template.1619,product,Ingredients / Trademarked,RTA056,Dynamine 40% tasteless,0,1,g,kg,Buy
setup.product_template.1620,product,Ingredients / Trademarked,RTA057,Dynamine 99%,0,1,g,kg,Buy
setup.product_template.1621,product,Ingredients / Trademarked,RTA058,"Earthlight Vitamin D2 40,000 IU/g",0,1,g,kg,Buy
setup.product_template.1622,product,Ingredients / Trademarked,RTA060,elevATP,0,1,g,kg,Buy
setup.product_template.1623,product,Ingredients / Trademarked,RTA061,NeuroFactor®,0,1,g,kg,Buy
setup.product_template.1624,product,Ingredients / Trademarked,RTA067,FruiteX-B,0,1,g,kg,Buy
setup.product_template.1625,product,Minerals / Calcium,RTA069,Calcium BHB,0,1,g,kg,Buy
setup.product_template.1626,product,Minerals / Magnesium,RTA070,Magnesium BHB,0,1,g,kg,Buy
setup.product_template.1627,product,Ingredients / Trademarked,RTA073,Greenselect green tea phytosome,0,1,g,kg,Buy
setup.product_template.1628,product,Ingredients / Trademarked,RTA074,GS4 Gymnema sylvestre 75%,0,1,g,kg,Buy
setup.product_template.1629,product,Ingredients / Trademarked,RTA075,GutGard,0,1,g,kg,Buy
setup.product_template.1630,product,Ingredients / Trademarked,RTA078,HTPurity 5-HTP,0,1,g,kg,Buy
setup.product_template.1631,product,Ingredients / Trademarked,RTA085,Infinergy Dicaffeine Malate,0,1,g,kg,Buy
setup.product_template.1632,product,Ingredients / Trademarked,RTA086,InnoSlim,0,1,g,kg,Buy
setup.product_template.1633,product,Ingredients / Trademarked,RTA093,KSM-66 Ashwagandha 300 mesh (Vegan),0,1,g,kg,Buy
setup.product_template.1634,product,Ingredients / Trademarked,RTA097,Livaux gold kiwi fruit,0,1,g,kg,Buy
setup.product_template.1635,product,Ingredients / Trademarked,RTA098,LJ100 Longjack,0,1,g,kg,Buy
setup.product_template.1636,product,Ingredients / Trademarked,RTA100,Longvida Curcumin (granular for,0,1,g,kg,Buy
setup.product_template.1637,product,Ingredients / Trademarked,RTA102,Lutemax 2020 Versabead v2 10%,0,1,g,kg,Buy
setup.product_template.1638,product,Ingredients / Trademarked,RTA110,Meganatural BP,0,1,g,kg,Buy
setup.product_template.1639,product,Ingredients / Trademarked,RTA111,"MenaQ7 Vitamin K2 10,000 ppm",0,1,g,kg,Buy
setup.product_template.1640,product,Ingredients / Trademarked,RTA112,"MenaQ7 Vitamin K2 2,000 ppm Natural",0,1,g,kg,Buy
setup.product_template.1641,product,Ingredients / Trademarked,RTA115,MicroActive CoQ10,0,1,g,kg,Buy
setup.product_template.1642,product,Ingredients / Trademarked,RTA117,MyoeDge calcium HMB,0,1,g,kg,Buy
setup.product_template.1643,product,Ingredients / Trademarked,RTA122,Nitrosigine,0,1,g,kg,Buy
setup.product_template.1644,product,Ingredients / Trademarked,RTA124,NordicCherry tart cherry extract,0,1,g,kg,Buy
setup.product_template.1645,product,Ingredients / Trademarked,RTA128,Olea25 olive leaf 25% hydroxytyrosol,0,1,g,kg,Buy
setup.product_template.1646,product,Ingredients / Trademarked,RTA132,OxyStorm red spinach,0,1,g,kg,Buy
setup.product_template.1647,product,Ingredients / Trademarked,RTA133,Pantesin pantethine,0,1,g,kg,Buy
setup.product_template.1648,product,Ingredients / Trademarked,RTA135,PeakO2,0,1,g,kg,Buy
setup.product_template.1649,product,Ingredients / Trademarked,RTA138,PreforPro,0,1,g,kg,Buy
setup.product_template.1650,product,Ingredients / Trademarked,RTA139,PreticX 95% xylooligosaccharides,0,1,g,kg,Buy
setup.product_template.1651,product,Ingredients / Trademarked,RTA140,PrimeVie™ Shilajit Ext.,0,1,g,kg,Buy
setup.product_template.1652,product,Ingredients / Trademarked,RTA142,PurCaf 94.5% Organic caffeine,0,1,g,kg,Buy
setup.product_template.1653,product,Ingredients / Trademarked,RTA143,PureWay-C R10500,0,1,g,kg,Buy
setup.product_template.1654,product,Ingredients / Trademarked,RTA149,Rhodiolife Rhodiola rosea 3% extract,0,1,g,kg,Buy
setup.product_template.1655,product,Ingredients / Trademarked,RTA150,"Sabeet beet root 2% nitrates, water soluble",0,1,g,kg,Buy
setup.product_template.1656,product,Ingredients / Trademarked,RTA151,SatieReal saffron (capsule grade),0,1,g,kg,Buy
setup.product_template.1657,product,Ingredients / Trademarked,RTA152,Sensoril ashwagandha,0,1,g,kg,Buy
setup.product_template.1658,product,Ingredients / Trademarked,RTA153,SerinAid 50% Phosphatidylserine,0,1,g,kg,Buy
setup.product_template.1659,product,Ingredients / Trademarked,RTA154,Setria Glutathione,0,1,g,kg,Buy
setup.product_template.1660,product,Ingredients / Trademarked,RTA156,Spectra Antioxidant Fruit Blend,0,1,g,kg,Buy
setup.product_template.1661,product,Ingredients / Trademarked,RTA157,Suntheanine L-Theanine,0,1,g,kg,Buy
setup.product_template.1662,product,Ingredients / Trademarked,RTA158,Sustamine L-Alanyl-L-Glutamine,0,1,g,kg,Buy
setup.product_template.1663,product,Ingredients / Trademarked,RTA162,Teacrine 40% tasteless,0,1,g,kg,Buy
setup.product_template.1664,product,Ingredients / Trademarked,RTA163,Teacrine 97%,0,1,g,kg,Buy
setup.product_template.1665,product,Ingredients / Trademarked,RTA164,Telos95,0,1,g,kg,Buy
setup.product_template.1666,product,Ingredients / Trademarked,RTA165,Testofen fenugreek 50% fenusides,0,1,g,kg,Buy
setup.product_template.1667,product,Ingredients / Trademarked,RTA176,Velositol,0,1,g,kg,Buy
setup.product_template.1668,product,Ingredients / Trademarked,RTA178,VitaCherry SPORT,0,1,g,kg,Buy
setup.product_template.1669,product,Ingredients / Trademarked,RTA179,VitaShure Caffeine SR 60%,0,1,g,kg,Buy
setup.product_template.1670,product,Ingredients / Trademarked,RTA181,Wellmune Bakers Yeast Beta Glucan Dispersible Pwdr,0,1,g,kg,Buy
setup.product_template.1671,product,Ingredients / Trademarked,RTA184,Zembrin Sceletium tortuosum extract,0,1,g,kg,Buy
setup.product_template.1672,product,Ingredients / Trademarked,RTA186,Zynamite mango 60 % mangiferin,0,1,g,kg,Buy
setup.product_template.1673,product,Ingredients / Trademarked,RTA191,ZUM XR®  Caffeine ZMC-002,0,1,g,kg,Buy
setup.product_template.1674,product,Ingredients / Trademarked,RTA193,S7 (N1284) Pump Blend,0,1,g,kg,Buy
setup.product_template.1675,product,Ingredients / Trademarked,RTA196,VeggiSurge green coffee 98% caffeine,0,1,g,kg,Buy
setup.product_template.1676,product,Ingredients / Trademarked,RTA197,VegieSurge green tea 98% caffeine,0,1,g,kg,Buy
setup.product_template.1677,product,Ingredients / Trademarked,RTA198,L-Arginine nitrate,0,1,g,kg,Buy
setup.product_template.1678,product,Ingredients / Trademarked,RTA199,Sinetrol®  Citrus Extract,0,1,g,kg,Buy
setup.product_template.1679,product,Ingredients / Trademarked,RTA200,Svetol green coffee bean GA5011071,0,1,g,kg,Buy
setup.product_template.1680,product,Ingredients / Trademarked,RTA203,NooGandha ashwagandha extract,0,1,g,kg,Buy
setup.product_template.1681,product,Ingredients / Trademarked,RTA205,DigeSEB enzyme blend,0,1,g,kg,Buy
setup.product_template.1682,product,Ingredients / Trademarked,RTA206,Aquamin-F 25284,0,1,g,kg,Buy
setup.product_template.1683,product,Ingredients / Trademarked,RTA207,Aquamin calcareous marine alga,0,1,g,kg,Buy
setup.product_template.1684,product,Ingredients / Trademarked,RTA208,"Blue Boreal wild blueberry, organic",0,1,g,kg,Buy
setup.product_template.1685,product,Ingredients / Trademarked,RTA209,Bioperine >95% Piperine,0,1,g,kg,Buy
setup.product_template.1686,product,Ingredients / Trademarked,RTA211,PharmaGABA,0,1,g,kg,Buy
setup.product_template.1687,product,Ingredients / Trademarked,RTA212,Mediator phosphatidic acid 50%,0,1,g,kg,Buy
setup.product_template.1688,product,Ingredients / Trademarked,RTA214,Glucovantage dihydroberberine,0,1,g,kg,Buy
setup.product_template.1689,product,Ingredients / Trademarked,RTA217,Rhodiola5Plus,0,1,g,kg,Buy
setup.product_template.1690,product,Ingredients / Trademarked,RTA221,Carb10,0,1,g,kg,Buy
setup.product_template.1691,product,Ingredients / Trademarked,RTA224,ForsLean 20% forskolin (Coleus),0,1,g,kg,Buy
setup.product_template.1692,product,Ingredients / Trademarked,RTA229,Cordyceps PRIME,0,1,g,kg,Buy
setup.product_template.1693,product,Ingredients / Trademarked,RTA230,Cognigrape,0,1,g,kg,Buy
setup.product_template.1694,product,Ingredients / Trademarked,RTA231,NO3-T Betaine nitrate,0,1,g,kg,Buy
setup.product_template.1695,product,Ingredients / Trademarked,RTA232,AlphaFen fenugreek extract,0,1,g,kg,Buy
setup.product_template.1696,product,Ingredients / Trademarked,RTA234,"Coffee Berry Energy, 70% Caffeine n290.4",0,1,g,kg,Buy
setup.product_template.1697,product,Ingredients / Trademarked,RTA237,Anthocran cranberry NLT 27% so,0,1,g,kg,Buy
setup.product_template.1698,product,Ingredients / Trademarked,RTA240,Avocado 75% (NutriCoreFX 75V-T),0,1,g,kg,Buy
setup.product_template.1699,product,Ingredients / Trademarked,RTA254,Peak ATP,0,1,g,kg,Buy
setup.product_template.1700,product,Ingredients / Trademarked,RTA255,Cosmythic (French Maritime Pine Bark),0,1,g,kg,Buy
setup.product_template.1701,product,Ingredients / Trademarked,RTA258,QuinoaTrim,0,1,g,kg,Buy
setup.product_template.1702,product,Ingredients / Trademarked,RTA259,FiberSmart® - Tapioca Fiber,0,1,g,kg,Buy
setup.product_template.1703,product,Ingredients / Trademarked,RTA260,NuMalic Malic Acid,0,1,g,kg,Buy
setup.product_template.1704,product,Ingredients / Trademarked,RTA261,Thinkamine Vincamine,0,1,g,kg,Buy
setup.product_template.1705,product,Ingredients / Trademarked,RTA262,Tesnor,0,1,g,kg,Buy
setup.product_template.1706,product,Ingredients / Trademarked,RTA263,RedNite Beet Root Juice Powder,0,1,g,kg,Buy
setup.product_template.1707,product,Ingredients / Trademarked,RTA264,OxyJun® Terminalia Arjuna Ext.,0,1,g,kg,Buy
setup.product_template.1708,product,Ingredients / Trademarked,RTA265,enXtra- Alpinia Galanga Ext,0,1,g,kg,Buy
setup.product_template.1709,product,Ingredients / Trademarked,RTA266,Garcitrin HCA 50%/Garcinol 5%,0,1,g,kg,Buy
setup.product_template.1710,product,Ingredients / Trademarked,RTA267,CurCousin Calebin A,0,1,g,kg,Buy
setup.product_template.1711,product,Ingredients / Trademarked,RTA268,Optizinc,0,1,g,kg,Buy
setup.product_template.1712,product,Ingredients / Trademarked,RTA269,Organic Reds JiaBlend,0,1,g,kg,Buy
setup.product_template.1713,product,Ingredients / Trademarked,RTA270,Organic Greens JiaBlend,0,1,g,kg,Buy
setup.product_template.1714,product,Ingredients / Trademarked,RTA271,Zinmax™ Zinc Picolinate,0,1,g,kg,Buy
setup.product_template.1715,product,Ingredients / Trademarked,RTA272,Resvida™ Resveratrol 99% Trans-resveratrol,0,1,g,kg,Buy
setup.product_template.1716,product,Vitamins / Vitamin C,RVA001,Ascorbic acid,0,1,g,kg,Buy
setup.product_template.1717,product,Vitamins / Vitamin C,RVA001,"Ascorbic acid, >99%",0,1,g,kg,Buy
setup.product_template.1718,product,Vitamins / Vitamin B7 (Biotin),RVA004,Biotin 97.5%,0,1,g,kg,Buy
setup.product_template.1719,product,Vitamins / Vitamin B7 (Biotin),RVA004,Biotin >97.5%,0,1,g,kg,Buy
setup.product_template.1720,product,Minerals / Boron,RVA005,Boron citrate,0,1,g,kg,Buy
setup.product_template.1721,product,Minerals / Boron,RVA005,Boron citrate 5%,0,1,g,kg,Buy
setup.product_template.1722,product,Minerals / Calcium,RVA007,Calcium ascorbate,0,1,g,kg,Buy
setup.product_template.1723,product,Minerals / Calcium,RVA007,"Calcium ascorbate >98%, >9.4% Ca",0,1,g,kg,Buy
setup.product_template.1724,product,Minerals / Calcium,RVA010,"Calcium carbonate, DC95 granular",0,1,g,kg,Buy
setup.product_template.1725,product,Minerals / Calcium,RVA010,Calcium carbonate DC95 (granulated),0,1,g,kg,Buy
setup.product_template.1726,product,Minerals / Calcium,RVA011,Calcium carbonate powder,0,1,g,kg,Buy
setup.product_template.1727,product,Minerals / Calcium,RVA012,"Calcium Citrate >97.5%, >21.1% Ca",0,1,g,kg,Buy
setup.product_template.1728,product,Minerals / Chromium,RVA021,Chromium nicotinate glycinate #3492,0,1,g,kg,Buy
setup.product_template.1729,product,Minerals / Chromium,RVA021,"Chromium nicotinate glycinate #3492, >2.5% Cr",0,1,g,kg,Buy
setup.product_template.1730,product,Minerals / Chromium,RVA022,Chromium picolinate,0,1,g,kg,Buy
setup.product_template.1731,product,Minerals / Chromium,RVA022,"Chromium picolinate, >12.18% Cr",0,1,g,kg,Buy
setup.product_template.1732,product,Minerals / Chromium,RVA023,Chromium polynicotinate,0,1,g,kg,Buy
setup.product_template.1733,product,Minerals / Chromium,RVA023,"Chromium polynicotinate, >12.38% Cr",0,1,g,kg,Buy
setup.product_template.1734,product,Minerals / Copper,RVA025,Copper bisglycinate chelate,0,1,g,kg,Buy
setup.product_template.1735,product,Minerals / Copper,RVA025,"Copper bisglycinate chelate, >10% Cu",0,1,g,kg,Buy
setup.product_template.1736,product,Vitamins / Vitamin B5,RVA027,D-Calcium pantothenic acid,0,1,g,kg,Buy
setup.product_template.1737,product,Vitamins / Vitamin B5,RVA027,"D-Calcium pantothenate, >98%",0,1,g,kg,Buy
setup.product_template.1738,product,Minerals / Calcium,RVA028,"Calcium phosphate, anhydrous (Dicalcium phosphate)",0,1,g,kg,Buy
setup.product_template.1739,product,Minerals / Phosphorus,RVA028,Dicalcium phosphate anhydrous,0,1,g,kg,Buy
setup.product_template.1740,product,Minerals / Phosphorus,RVA028,"Dicalcium phosphate anhydrous granular, >28.8% Ca",0,1,g,kg,Buy
setup.product_template.1741,product,Minerals / Calcium,RVA029,"Calcium phosphate, dihydrate (Dicalcium phosphate)",0,1,g,kg,Buy
setup.product_template.1742,product,Minerals / Phosphorus,RVA029,Dicalcium phosphate dihydrate,0,1,g,kg,Buy
setup.product_template.1743,product,Minerals / Phosphorus,RVA029,"Dicalcium phosphate dihydrate, >22.7% Ca",0,1,g,kg,Buy
setup.product_template.1744,product,Minerals / Magnesium,RVA030,Dimagnesium Malate,0,1,g,kg,Buy
setup.product_template.1745,product,Minerals / Magnesium,RVA030,"Dimagnesium malate, >20% Mg",0,1,g,kg,Buy
setup.product_template.1746,product,Minerals / Phosphorus,RVA031,Dipotassium phosphate anhydrous,0,1,g,kg,Buy
setup.product_template.1747,product,Minerals / Phosphorus,RVA031,"Dipotassium phosphate, >44% K",0,1,g,kg,Buy
setup.product_template.1748,product,Minerals / Phosphorus,RVA032,"Disodium phosphate, granular",0,1,g,kg,Buy
setup.product_template.1749,product,Minerals / Phosphorus,RVA032,"Disodium Phosphate Granular, >31.74% Na",0,1,g,kg,Buy
setup.product_template.1750,product,Minerals / Iron,RVA034,Ferrous bisglycinate chelate,0,1,g,kg,Buy
setup.product_template.1751,product,Vitamins / Vitamin B9 (Folic Acid),RVA035,Folic Acid,0,1,g,kg,Buy
setup.product_template.1752,product,Vitamins / Vitamin B9 (Folate),RVA038,L-5-Methyl-THF calcium,0,1,g,kg,Buy
setup.product_template.1753,product,Minerals / Magnesium,RVA040,Magnesium aspartate,0,1,g,kg,Buy
setup.product_template.1754,product,Minerals / Magnesium,RVA042,Magnesium bisglycinate chelate buffered granular 3951,0,1,g,kg,Buy
setup.product_template.1755,product,Minerals / Magnesium,RVA042,Magnesium bisglycinate buffered granular 3951,0,1,g,kg,Buy
setup.product_template.1756,product,Minerals / Magnesium,RVA043,Magnesium bisglycinate complex,0,1,g,kg,Buy
setup.product_template.1757,product,Minerals / Magnesium,RVA044,"Magnesium bisglycinate chelate, taste free 3461",0,1,g,kg,Buy
setup.product_template.1758,product,Minerals / Magnesium,RVA044,"Magnesium Bisglycinate Chelate 3461, >8% Mg Taste Free",0,1,g,kg,Buy
setup.product_template.1759,product,Minerals / Magnesium,RVA045,Magnesium bisglycinate chelate 3476,0,1,g,kg,Buy
setup.product_template.1760,product,Minerals / Magnesium,RVA045,"Magnesium bisglycinate chelate 3476, >10% Mg",0,1,g,kg,Buy
setup.product_template.1761,product,Minerals / Magnesium,RVA046,"Magnesium carbonate, heavy (Magnesium Oxide)",0,1,g,kg,Buy
setup.product_template.1762,product,Minerals / Magnesium,RVA046,Magnesium carbonate HEAVY,0,1,g,kg,Buy
setup.product_template.1763,product,Minerals / Magnesium,RVA051,Magnesium hydroxide granular,0,1,g,kg,Buy
setup.product_template.1764,product,Minerals / Magnesium,RVA051,"Magnesium hydroxide, >41.675% Mg",0,1,g,kg,Buy
setup.product_template.1765,product,Minerals / Magnesium,RVA052,"Magnesium oxide, powder",0,1,g,kg,Buy
setup.product_template.1766,product,Minerals / Magnesium,RVA052,"Magnesium oxide granular, >57.89% Mg",0,1,g,kg,Buy
setup.product_template.1767,product,Minerals / Magnesium,RVA053,"Magnesium oxide, granular",0,1,g,kg,Buy
setup.product_template.1768,product,Minerals / Magnesium,RVA053,"Magnesium oxide powder, >57.89% Mg",0,1,g,kg,Buy
setup.product_template.1769,product,Minerals / Manganese,RVA055,"Manganese bisglycinate chelate, 3505",0,1,g,kg,Buy
setup.product_template.1770,product,Minerals / Magnesium,RVA055,"Manganese bisglycinate chelate #3505, >16% Mn",0,1,g,kg,Buy
setup.product_template.1771,product,Vitamins / Vitamin E (d-alpha),RVA058,Mixed tocopherols,0,1,g,kg,Buy
setup.product_template.1772,product,Vitamins / Vitamin E (d-alpha),RVA058,Mixed tocopherols 30%,0,1,g,kg,Buy
setup.product_template.1773,product,Minerals / Molybdenum,RVA059,Molybdenum glycinate chelate,0,1,g,kg,Buy
setup.product_template.1774,product,Minerals / Molybdenum,RVA059,"Molybdenum glycinate chelate #3526, >2.5% Mo",0,1,g,kg,Buy
setup.product_template.1775,product,Vitamins / Vitamin B3 (Niacin),RVA060,Niacin,0,1,g,kg,Buy
setup.product_template.1776,product,Vitamins / Vitamin B3 (Niacin),RVA060,"Niacin, >98%",0,1,g,kg,Buy
setup.product_template.1777,product,Vitamins / Vitamin B3 (Niacinamide),RVA061,Niacinamide,0,1,g,kg,Buy
setup.product_template.1778,product,Vitamins / Vitamin B3 (Niacinamide),RVA061,"Niacinamide, >98.5%",0,1,g,kg,Buy
setup.product_template.1779,product,Minerals / Potassium,RVA062,Potassium bicarbonate,0,1,g,kg,Buy
setup.product_template.1780,product,Minerals / Potassium,RVA062,"Potassium bicarbonate, 38.86% K",0,1,g,kg,Buy
setup.product_template.1781,product,Minerals / Potassium,RVA063,Potassium chloride,0,1,g,kg,Buy
setup.product_template.1782,product,Minerals / Potassium,RVA063,"Potassium Chloride, >51.92% K",0,1,g,kg,Buy
setup.product_template.1783,product,Minerals / Potassium,RVA064,Potassium gluconate,0,1,g,kg,Buy
setup.product_template.1784,product,Minerals / Potassium,RVA064,"Potassium Gluconate, >16.19% K",0,1,g,kg,Buy
setup.product_template.1785,product,Minerals / Potassium,RVA065,Potassium glycinate complex,0,1,g,kg,Buy
setup.product_template.1786,product,Minerals / Potassium,RVA066,Potassium iodide,0,1,g,kg,Buy
setup.product_template.1787,product,Minerals / Potassium,RVA066,"Potassium iodide, >23.55% K",0,1,g,kg,Buy
setup.product_template.1788,product,Vitamins / Vitamin B6,RVA068,Pyridoxal-5'-phosphate,0,1,g,kg,Buy
setup.product_template.1789,product,Vitamins / Vitamin B6,RVA068,"Pyridoxal-5-phosphate, >98%",0,1,g,kg,Buy
setup.product_template.1790,product,Vitamins / Vitamin B6,RVA069,Pyridoxine HCl,0,1,g,kg,Buy
setup.product_template.1791,product,Vitamins / Vitamin B6,RVA069,"Pyridoxine HCl, >98%",0,1,g,kg,Buy
setup.product_template.1792,product,Minerals / Selenium,RVA070,Selenium glycinate,0,1,g,kg,Buy
